"DB ID","Date","Time","Product Name","Instrument Serial Number","Parameter Name","Result","UDF1","UDF2","UDF3","UDF4","UDF5","UDF6","Cancelled Flag"
"10,307","31-Aug-23","16:38:30","Press Cake Fibre No. 2","91908989","Oil/WM","4.53",,,,,,,"0"
"10,307","31-Aug-23","16:38:30","Press Cake Fibre No. 2","91908989","VM","34.26",,,,,,,"0"
"10,307","31-Aug-23","16:38:30","Press Cake Fibre No. 2","91908989","Oil/DM","6.89",,,,,,,"0"
"10,307","31-Aug-23","16:38:30","Press Cake Fibre No. 2","91908989","NOS","61.21",,,,,,,"0"
